GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "45000","South Carolina",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",55458.4,59612.8,63373.0,67173.4,69017.5,70735.6,73863.8,77612.2,81710.1,86982.8,91811.0,94351.5,90405.4,91620.9,95523.3,98400.2,102076.9,107269.5,112918.2,117296.2,123438.9,129656.3,136193.7
 "45000","South Carolina",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",35307.5,36691.4,39148.2,40089.0,42103.8,45007.4,47275.0,47331.1,50163.0,52212.4,55481.7,56098.5,58539.4,60797.4,62625.4,64388.5,67630.6,70526.5,76461.1,81257.5,84567.0,88537.4,93143.0
 "45000","South Carolina",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",6657.1,7162.7,7574.4,7914.1,8168.7,8435.0,9174.9,10200.1,10742.0,11466.2,11808.7,11347.9,10966.6,11425.7,11929.3,12539.8,13129.4,14185.5,14621.0,15031.0,15408.1,17093.3,18207.1
 "45000","South Carolina",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",6878.7,7404.2,7887.6,8238.7,8507.4,8725.3,9538.9,10523.1,11267.7,11911.1,12291.5,11801.5,11499.5,11930.5,12487.8,13050.9,13631.2,14664.8,15055.9,15520.5,15887.4,17555.5,18766.4
 "45000","South Carolina",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-221.6,-241.5,-313.2,-324.6,-338.7,-290.3,-364.0,-322.9,-525.7,-444.9,-482.8,-453.6,-532.9,-504.8,-558.5,-511.1,-501.8,-479.3,-434.8,-489.6,-479.3,-462.2,-559.4
 "46000","South Dakota",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",25038.2,26511.1,27510.9,29399.2,29631.8,32767.8,33381.1,34383.5,35781.6,36393.5,38204.1,39454.1,39891.4,40367.3,42947.2,43550.7,43737.7,44449.7,45371.8,45733.6,46023.9,47287.0,47559.7
 "46000","South Dakota",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",57.492,60.874,63.170,67.506,68.040,75.241,76.649,78.951,82.161,83.566,87.723,90.593,91.598,92.690,98.614,100.000,100.429,102.064,104.181,105.012,105.679,108.579,109.205
 "46000","South Dakota",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",19036.2,20216.8,21045.5,22669.2,23406.1,26164.5,27196.8,29030.5,30535.0,31824.1,34816.0,36475.6,36341.5,37709.2,41690.2,43550.7,44956.5,46369.9,47630.5,48731.3,50342.9,53239.0,54940.9
 "46000","South Dakota",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",9615.1,10281.7,11029.2,11778.5,12186.9,12695.9,13273.6,14025.0,14694.7,15388.2,16460.4,17321.3,17206.9,17834.0,18677.3,19489.5,19960.3,21155.8,21973.1,22697.9,23671.4,24685.9,25814.4
 "46000","South Dakota",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",8085.5,8672.8,8960.2,9775.3,10114.8,11951.8,12513.0,13368.4,14404.2,14570.7,16352.6,17276.5,17128.4,17873.6,20830.5,21867.6,22681.9,22801.6,23011.7,23418.9,23720.0,25572.5,26191.6
 "46000","South Dakota",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",1335.6,1262.3,1056.2,1115.5,1104.4,1516.8,1410.3,1637.1,1436.2,1865.1,2003.0,1877.7,2006.2,2001.6,2182.4,2193.7,2314.3,2412.5,2645.8,2614.5,2951.5,2980.6,2934.9
 "46000","South Dakota",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",1631.0,1700.3,1803.8,1874.5,1857.2,1928.6,2021.7,2142.7,2311.3,2400.1,2534.5,2575.9,2628.1,2703.1,2898.1,2989.5,3198.9,3427.9,3547.5,3608.5,3969.4,4168.2,4357.4
 "46000","South Dakota",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-295.4,-437.9,-747.6,-759.0,-752.8,-411.8,-611.4,-505.6,-875.1,-535.0,-531.5,-698.2,-621.9,-701.4,-715.7,-795.8,-884.6,-1015.4,-901.7,-993.9,-1017.9,-1187.6,-1422.5
 "47000","Tennessee",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",210740.0,223901.3,230731.6,233697.5,232785.7,240535.8,247175.6,259206.0,264652.9,271344.5,268668.2,271927.5,262836.7,266473.5,274626.7,283482.0,287259.0,291661.7,302970.2,308157.4,314849.9,323316.8,328406.3
 "47000","Tennessee",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.340,78.983,81.392,82.438,82.117,84.850,87.193,91.436,93.358,95.718,94.774,95.924,92.717,94.000,96.876,100.000,101.332,102.885,106.875,108.704,111.065,114.052,115.847
 "47000","Tennessee",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",154366.8,167439.9,176083.2,182089.1,185855.0,195331.6,203328.4,217939.2,228126.3,240111.1,244194.2,251549.8,250379.4,255696.1,267487.6,283482.0,293265.3,303788.8,323658.5,334435.7,346283.0,362737.1,376582.4
 "47000","Tennessee",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",86590.2,92075.9,97527.6,102809.7,105054.1,108215.7,112845.3,119725.6,124891.8,131117.2,137306.9,139927.0,133172.7,136247.6,141610.6,150566.4,153513.0,159281.1,167729.5,173771.4,181652.0,191098.3,199086.0
 "47000","Tennessee",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",56785.7,64041.2,66596.7,66639.8,68112.9,73590.7,75896.7,82470.1,86627.6,91422.4,88542.9,93110.5,100181.9,101391.8,106790.6,112913.2,119422.8,123739.4,133884.6,138108.4,141254.4,146682.4,150884.5
 "47000","Tennessee",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",10990.9,11322.9,11959.0,12639.6,12688.1,13525.2,14586.4,15743.6,16607.0,17571.5,18344.4,18512.3,17024.8,18056.6,19086.4,20002.4,20329.5,20768.3,22044.3,22555.9,23376.6,24956.4,26611.9
 "47000","Tennessee",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",11364.5,11727.3,12456.3,13198.3,13388.0,14049.0,15177.6,16277.5,17499.6,18261.8,19113.9,19183.8,17878.9,18812.4,19980.1,20837.8,21128.3,21514.2,22712.4,23279.4,24123.7,25690.3,27551.5
 "47000","Tennessee",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-373.6,-404.5,-497.3,-558.7,-699.9,-523.8,-591.2,-533.9,-892.7,-690.4,-769.5,-671.6,-854.2,-755.7,-893.6,-835.4,-798.8,-745.9,-668.0,-723.5,-747.1,-733.9,-939.6
 "48000","Texas",6,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",872557.4,927742.2,963961.7,998148.9,1021693.4,1042350.8,1048182.1,1104047.5,1132550.4,1209018.2,1273882.1,1274662.1,1270964.6,1301808.3,1343700.8,1410447.8,1470464.6,1518613.7,1595969.5,1606579.8,1651329.5,1715231.0,1764357.2
 "48000","Texas",6,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",61.864,65.776,68.344,70.768,72.438,73.902,74.316,78.276,80.297,85.719,90.318,90.373,90.111,92.298,95.268,100.000,104.255,107.669,113.153,113.906,117.078,121.609,125.092
 "48000","Texas",6,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",610141.2,645289.5,680181.9,738804.4,772909.2,787719.8,829722.9,907476.2,986202.7,1084171.8,1178221.1,1236361.8,1162971.8,1237304.0,1331138.4,1410447.8,1500554.3,1568070.8,1564374.3,1567687.1,1665428.0,1795635.1,1843802.7
 "48000","Texas",6,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",316948.8,348986.9,371887.3,405918.6,424108.0,426501.3,438077.9,460522.0,491629.9,536102.3,576985.7,604043.8,590547.4,609315.7,642776.9,686361.0,717055.5,765541.1,800316.6,812098.3,849413.4,901215.4,951719.7
 "48000","Texas",6,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",244923.1,245873.1,253859.0,274797.9,289734.4,297291.9,325318.4,376353.6,418733.3,465310.6,510626.8,539706.7,484036.3,536639.3,592182.2,621001.3,676820.1,686893.9,641703.4,631847.9,683626.7,749994.9,762538.1
 "48000","Texas",6,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",48269.3,50429.4,54435.5,58087.8,59066.9,63926.7,66326.6,70600.7,75839.5,82758.9,90608.6,92611.3,88388.0,91348.9,96179.3,103085.5,106678.7,115635.8,122354.3,123740.8,132387.9,144424.8,129544.9
 "48000","Texas",6,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",50088.7,52571.5,57484.6,60861.9,62687.9,66464.7,69607.0,73187.6,79494.2,85729.1,93696.2,95442.7,91898.1,94328.2,99609.3,106418.4,110338.4,119299.7,125665.5,127191.6,135800.3,147965.1,134018.2
 "48000","Texas",6,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-1819.4,-2142.1,-3049.1,-2774.1,-3621.0,-2538.0,-3280.4,-2586.9,-3654.7,-2970.2,-3087.6,-2831.4,-3510.1,-2979.3,-3430.0,-3332.9,-3659.7,-3664.0,-3311.1,-3450.8,-3412.5,-3540.3,-4473.3
 "49000","Utah",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",80662.0,85713.8,89291.6,92626.6,94102.6,95899.2,97639.9,102827.2,109278.2,118621.1,124508.8,123382.1,120997.5,123476.3,127216.9,128764.2,132169.1,136325.2,141602.0,147555.5,153986.0,162574.4,168792.7
 "49000","Utah",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",62.643,66.566,69.345,71.935,73.081,74.477,75.828,79.857,84.867,92.123,96.695,95.820,93.968,95.893,98.798,100.000,102.644,105.872,109.970,114.594,119.588,126.257,131.087
 "49000","Utah",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",57686.4,62288.5,66038.5,70383.8,73392.0,76159.1,79138.0,85783.4,94303.0,106028.3,114657.1,115885.0,113517.8,118098.3,124689.9,128764.2,134529.5,141528.0,148917.8,157442.7,167613.4,181622.7,192519.2
 "49000","Utah",7,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",32626.0,35033.0,37278.7,40131.9,41955.6,42813.9,44141.1,47417.4,51023.8,56411.0,61237.7,63045.0,60966.8,61745.1,65045.6,68383.1,71964.8,75468.6,80246.4,84828.2,89996.9,96924.0,103198.2
 "49000","Utah",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",21613.4,23171.2,24533.7,25795.7,26806.7,28670.1,30078.0,32906.5,37475.3,43373.9,46938.3,46343.7,46322.7,50107.7,52865.0,53027.4,55051.6,58282.3,60738.4,63968.1,67936.9,74756.7,78826.4
 "49000","Utah",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",3447.0,4084.3,4226.1,4456.2,4629.7,4675.0,4918.9,5459.6,5803.9,6243.4,6481.1,6496.3,6228.3,6245.5,6779.3,7353.8,7513.1,7777.2,7933.0,8646.4,9679.6,9942.0,10494.6
 "49000","Utah",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",3592.5,4235.8,4389.6,4616.6,4864.5,4878.1,5172.2,5675.8,6062.6,6479.4,6763.3,6771.0,6549.9,6559.7,7124.4,7700.5,7852.6,8154.8,8282.2,9012.4,10055.9,10352.7,10921.7
 "49000","Utah",7,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-145.5,-151.5,-163.5,-160.3,-234.8,-203.1,-253.4,-216.2,-258.7,-235.9,-282.1,-274.7,-321.5,-314.2,-345.0,-346.8,-339.5,-377.6,-349.2,-366.0,-376.3,-410.7,-427.0
 "50000","Vermont",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",20072.4,20705.4,21845.8,23022.8,23710.2,24452.8,25293.8,26554.2,26899.5,27126.3,26793.2,27426.3,26999.5,28116.1,28732.9,28893.6,28367.9,28510.1,28876.6,29206.3,29312.4,29565.4,29806.2
 "50000","Vermont",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.470,71.661,75.608,79.681,82.060,84.631,87.541,91.904,93.098,93.883,92.731,94.922,93.445,97.309,99.444,100.000,98.181,98.673,99.941,101.082,101.449,102.325,103.158
 "50000","Vermont",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",15451.6,16080.3,17161.8,18312.7,19271.8,20161.5,21124.0,22657.8,23500.9,24304.7,24689.3,25667.8,25870.7,27113.3,28134.6,28893.6,28966.0,29690.7,30663.7,31430.4,32040.7,32981.0,34013.4
 "50000","Vermont",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",8866.2,9457.9,10113.6,10907.1,11554.9,11934.8,12435.9,13135.4,13642.6,14091.6,14690.8,15240.9,14837.5,15087.6,15757.9,16212.3,16792.4,17110.5,17813.3,18176.5,18709.2,19314.4,19867.1
 "50000","Vermont",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",5206.7,5198.5,5587.6,5917.0,6165.1,6587.9,6854.2,7524.9,7644.4,7924.0,7595.5,8173.5,8731.8,9584.7,9879.1,10065.8,9412.5,9701.4,9883.7,10213.0,10170.2,10359.5,10729.1
 "50000","Vermont",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",1378.7,1423.9,1460.6,1488.6,1551.7,1638.8,1834.0,1997.5,2213.9,2289.2,2403.0,2253.4,2301.4,2441.0,2497.6,2615.5,2761.1,2878.8,2966.7,3040.9,3161.3,3307.2,3417.2
 "50000","Vermont",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",1421.8,1463.0,1507.1,1549.3,1600.2,1715.6,1909.6,2067.3,2295.7,2368.0,2484.4,2330.9,2421.0,2540.2,2596.9,2711.5,2851.4,2964.1,3051.1,3131.0,3243.2,3397.6,3511.7
 "50000","Vermont",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-43.2,-39.1,-46.6,-60.7,-48.5,-76.8,-75.6,-69.8,-81.9,-78.8,-81.4,-77.5,-119.6,-99.2,-99.3,-96.0,-90.3,-85.4,-84.4,-90.2,-81.8,-90.4,-94.4
 "51000","Virginia",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",298715.9,315005.0,331118.0,346997.3,358918.3,362314.0,376191.2,393832.9,415610.6,423471.1,426911.6,427071.4,426182.7,437964.5,442260.6,445120.7,446625.0,446790.6,455830.0,460185.0,468125.4,478835.0,489168.4
 "51000","Virginia",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",67.109,70.768,74.388,77.956,80.634,81.397,84.514,88.478,93.370,95.136,95.909,95.945,95.745,98.392,99.357,100.000,100.338,100.375,102.406,103.384,105.168,107.574,109.896
 "51000","Virginia",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",215126.0,231505.4,249106.3,267618.0,284396.6,293399.4,310132.7,332668.5,360842.3,378981.2,392929.0,400305.5,409441.9,423563.9,433009.6,445120.7,455166.9,464514.4,484530.8,496570.2,511876.3,533510.4,556905.2
 "51000","Virginia",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",125343.1,135293.3,145642.1,159207.5,166906.8,170792.1,180792.5,195008.1,207791.9,217626.5,229262.5,235748.2,236324.7,241576.3,247186.5,254478.9,259234.5,265916.2,277991.7,284169.5,295497.4,308649.5,321082.9
 "51000","Virginia",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",76261.9,81993.9,88557.3,92539.6,100457.6,104532.3,109758.4,117110.7,130140.8,137994.0,139469.5,140216.4,146577.5,155029.7,158947.6,163335.0,167511.6,169581.7,177000.8,181797.7,184411.3,191662.7,201264.2
 "51000","Virginia",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",13521.0,14218.2,14906.9,15871.0,17032.1,18075.0,19581.8,20549.7,22909.5,23360.7,24197.1,24340.9,26539.7,26957.8,26875.5,27306.8,28420.8,29016.6,29538.2,30603.0,31967.6,33198.3,34558.2
 "51000","Virginia",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",14068.0,14759.2,15524.4,16537.9,17821.1,18848.0,20486.4,21364.3,24040.1,24391.8,25319.4,25367.1,27643.8,28036.2,28052.0,28504.6,29580.4,30163.0,30618.5,31747.9,33114.0,34345.1,35795.6
 "51000","Virginia",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-547.0,-541.0,-617.5,-666.9,-789.0,-773.0,-904.5,-814.5,-1130.5,-1031.1,-1122.4,-1026.2,-1104.1,-1078.4,-1176.5,-1197.8,-1159.6,-1146.4,-1080.3,-1144.9,-1146.4,-1146.9,-1237.4
 "53000","Washington",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",271457.1,288446.3,309918.3,312645.6,305511.9,310321.5,315728.1,321877.9,343111.9,356886.9,378291.5,382323.5,372813.1,381512.8,388099.0,400623.3,411468.9,426481.6,446628.3,463974.0,489435.0,524486.9,548686.7
 "53000","Washington",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",67.759,71.999,77.359,78.040,76.259,77.460,78.809,80.344,85.645,89.083,94.426,95.432,93.058,95.230,96.874,100.000,102.707,106.455,111.483,115.813,122.168,130.918,136.958
 "53000","Washington",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",193770.2,209710.4,230237.4,238137.1,239763.4,248152.7,257830.2,269983.0,295858.7,317313.8,346491.1,355596.6,353705.5,365799.7,379796.4,400623.3,419671.3,442930.0,471702.8,493634.5,527707.5,575416.7,612996.5
 "53000","Washington",8,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",104320.1,115293.1,125679.1,133456.6,134764.4,136103.4,140477.1,147795.2,156207.2,167498.7,180867.8,188007.5,183382.0,187194.6,194176.4,205220.5,214523.2,227269.9,238566.5,252601.5,271093.8,295129.3,314985.9
 "53000","Washington",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",72390.5,76688.0,85784.6,85195.3,85272.2,91760.7,95909.6,98902.6,114118.6,122490.5,137493.5,139367.1,144354.1,151156.4,156682.8,164835.3,173009.5,181632.6,197265.0,202807.2,215942.9,238254.2,252355.0
 "53000","Washington",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",17059.6,17729.3,18773.6,19485.1,19726.7,20288.7,21443.5,23285.2,25532.9,27324.7,28129.9,28222.0,25969.3,27448.7,28937.2,30567.4,32138.5,34027.5,35871.3,38225.8,40670.8,42033.2,45655.7
 "53000","Washington",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",17829.5,18556.8,19649.2,20423.9,20761.2,21226.0,22531.3,24319.7,26715.1,28397.1,29372.6,29419.1,27375.7,28858.5,30376.5,31911.7,33491.4,35335.7,37252.3,39773.1,42260.1,43702.6,47400.5
 "53000","Washington",8,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-769.9,-827.6,-875.6,-938.7,-1034.5,-937.3,-1087.8,-1034.5,-1182.2,-1072.3,-1242.7,-1197.2,-1406.3,-1409.9,-1439.3,-1344.3,-1352.9,-1308.2,-1381.0,-1547.3,-1589.3,-1669.4,-1744.8
 "54000","West Virginia",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",59183.2,60109.6,62110.3,62001.4,62016.6,62797.6,62938.6,63726.8,65586.0,66488.9,66512.3,67806.3,67646.4,68474.0,69577.2,69335.6,70121.2,69720.7,70332.7,69276.4,69743.2,71858.7,72340.4
 "54000","West Virginia",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.358,86.694,89.579,89.422,89.444,90.570,90.774,91.911,94.592,95.894,95.928,97.794,97.564,98.757,100.348,100.000,101.133,100.555,101.438,99.915,100.588,103.639,104.334
 "54000","West Virginia",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",38808.2,40053.8,41796.4,42577.4,43982.8,45433.6,46747.5,49280.5,53292.7,56578.0,58628.8,61994.1,63032.5,65304.7,68446.8,69335.6,70998.6,71769.1,70815.9,70006.2,72853.1,77632.5,78863.9
 "54000","West Virginia",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",21794.7,22607.4,23381.1,24503.3,25386.7,25952.7,26694.3,28037.8,29273.8,31157.9,32067.0,33786.0,33706.2,34244.3,35987.6,37330.6,37487.3,37829.5,38348.7,37405.7,39186.4,42065.1,42273.5
 "54000","West Virginia",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",13915.7,14290.8,15009.7,14604.2,14894.8,15755.3,16152.4,17158.4,19607.5,20961.0,21928.2,23478.9,24812.1,25988.0,27081.6,26532.8,27969.5,28243.4,27069.5,27126.2,27991.9,29408.3,30193.4
 "54000","West Virginia",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",3097.7,3155.6,3405.6,3469.9,3701.3,3725.6,3900.8,4084.3,4411.4,4459.1,4633.6,4729.2,4514.3,5072.4,5377.6,5472.2,5541.7,5696.2,5397.7,5474.3,5674.7,6159.1,6396.9
 "54000","West Virginia",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",3175.8,3223.9,3480.0,3557.3,3780.1,3809.1,3997.0,4182.0,4522.6,4568.3,4753.2,4842.1,4646.9,5195.8,5530.1,5624.5,5686.8,5829.4,5521.9,5602.8,5793.0,6272.5,6517.3
 "54000","West Virginia",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-78.1,-68.3,-74.4,-87.4,-78.8,-83.5,-96.2,-97.7,-111.2,-109.2,-119.5,-112.9,-132.6,-123.4,-152.5,-152.3,-145.1,-133.2,-124.3,-128.5,-118.2,-113.4,-120.4
 "55000","Wisconsin",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",209525.4,217403.2,226417.0,233212.3,236189.2,241068.4,247796.9,255891.9,262068.2,266660.1,268050.3,264524.7,257125.0,265116.5,270666.3,274540.5,275648.7,282031.2,288260.1,291320.5,294151.7,303767.4,308044.7
 "55000","Wisconsin",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.319,79.188,82.471,84.946,86.031,87.808,90.259,93.207,95.457,97.130,97.636,96.352,93.656,96.567,98.589,100.000,100.404,102.728,104.997,106.112,107.143,110.646,112.204
 "55000","Wisconsin",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",153424.9,162616.5,172328.7,180616.3,187974.0,194844.9,203048.5,215016.8,225590.7,235848.0,243841.3,244634.3,245518.6,254615.2,264166.4,274540.5,281832.6,293836.7,306498.9,313440.2,320610.0,337553.1,349416.5
 "55000","Wisconsin",3,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",91523.0,97435.1,103288.0,109352.4,113584.4,117009.5,121362.4,127847.2,132127.8,137767.4,143207.1,147115.8,142788.7,144048.7,150131.2,155460.6,159591.0,164986.2,171332.3,175148.0,181393.2,190119.4,196509.2
 "55000","Wisconsin",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",50455.4,53453.4,56617.2,58645.6,61025.3,63825.7,67208.5,71665.0,77551.6,81307.0,83649.9,80269.1,85183.1,92531.3,95216.1,100022.9,101927.8,108703.7,115275.5,117697.5,118090.4,125381.4,129815.4
 "55000","Wisconsin",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",11446.5,11728.0,12423.5,12618.3,13364.3,14009.7,14477.6,15504.6,15911.3,16773.7,16984.3,17249.3,17546.9,18035.1,18819.1,19057.0,20313.8,20146.8,19891.0,20594.7,21126.4,22052.4,23091.9
 "55000","Wisconsin",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",11960.0,12271.4,13197.5,13461.4,14096.6,14677.4,15323.9,16198.2,16908.9,17622.2,17711.1,17980.9,18550.7,18888.4,19749.1,19992.5,21220.5,20919.7,20772.3,21471.6,21879.3,22949.7,24232.4
 "55000","Wisconsin",3,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-513.5,-543.4,-774.0,-843.1,-732.2,-667.7,-846.3,-693.6,-997.6,-848.5,-726.9,-731.5,-1003.9,-853.3,-930.1,-935.5,-906.7,-772.8,-881.2,-876.9,-752.9,-897.3,-1140.5
 "56000","Wyoming",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",25205.7,25756.1,26819.5,27676.7,29278.0,29917.0,30646.5,31566.8,33167.3,37582.2,40344.4,42640.4,41428.9,39842.9,39440.3,38437.7,38523.2,38711.1,39899.0,38079.7,37866.3,38696.3,39214.0
 "56000","Wyoming",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",65.575,67.007,69.774,72.004,76.170,77.832,79.730,82.125,86.288,97.774,104.961,110.934,107.782,103.656,102.608,100.000,100.222,100.711,103.802,99.069,98.513,100.673,102.019
 "56000","Wyoming",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",14708.7,14883.8,15715.0,17191.8,18691.2,19149.7,21057.8,23220.1,27219.2,32455.9,36613.5,42550.2,36085.6,37442.6,39415.2,38437.7,38943.0,39431.7,37860.7,35704.0,37271.2,39703.2,40420.1
 "56000","Wyoming",7,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",6990.9,7345.3,7775.7,8328.1,8998.5,9449.0,9953.8,10626.6,11525.3,13422.8,14895.4,16192.4,15257.7,15522.9,16163.6,16977.0,17540.7,18374.4,18308.1,17260.6,17657.7,18515.0,19296.3
 "56000","Wyoming",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",6327.3,6021.5,6344.5,7064.7,7897.9,7789.6,8924.8,10130.3,12855.3,15720.9,18129.7,22558.4,17309.3,18374.2,19277.8,17587.2,17546.6,17454.6,15940.8,14987.8,16360.5,17566.3,17410.8
 "56000","Wyoming",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",1390.6,1517.1,1594.7,1799.0,1794.9,1911.1,2179.2,2463.2,2838.6,3312.2,3588.4,3799.4,3518.6,3545.5,3973.8,3873.5,3855.8,3602.7,3611.8,3455.7,3253.0,3621.9,3713.0
